timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,pitch_control,roll_setpoint,roll_measurement,roll_command,roll_control,yaw_setpoint,yaw_measurement,yaw_command,yaw_control,throttle
0.436,0.001,-0.047,-0.039,-0.054,-0.111,0.061,-0.554,-0.578,-4.090,-80.409,100.800
0.438,0.001,-0.076,-0.040,0.751,-0.108,0.061,0.395,-0.277,-4.090,-75.617,100.800
0.439,0.000,-0.088,-0.040,0.751,-0.074,0.061,0.395,0.028,-4.090,-75.617,100.800
0.441,0.000,-0.075,-0.040,0.006,-0.096,0.060,1.579,0.277,-4.090,-100.800,100.800
0.443,0.000,-0.066,-0.041,0.006,-0.069,0.060,1.579,0.418,-4.089,-100.800,100.800
0.445,0.001,-0.048,-0.041,-0.670,-0.042,0.060,8.114,0.459,-4.088,-46.193,100.800
0.457,0.001,-0.039,-0.042,-0.214,-0.038,0.059,0.657,0.140,-4.087,80.212,100.800
0.458,0.000,-0.029,-0.043,-0.214,-0.027,0.058,0.657,-0.151,-4.087,80.212,100.800
0.460,0.000,-0.023,-0.043,-0.416,-0.051,0.058,-2.035,-0.430,-4.088,100.800,100.800
0.462,0.000,-0.018,-0.043,-0.416,-0.039,0.058,-2.035,-0.664,-4.089,100.800,100.800
0.464,0.000,-0.016,-0.043,-0.174,-0.060,0.058,-1.457,-0.787,-4.090,90.709,100.800
0.466,0.001,-0.012,-0.044,-0.174,-0.064,0.057,-1.457,-0.780,-4.092,90.709,100.800
0.477,0.000,-0.019,-0.045,0.095,-0.044,0.056,2.236,-0.417,-4.097,-92.714,100.800
0.479,0.001,-0.050,-0.045,0.095,-0.072,0.056,2.236,-0.066,-4.097,-92.714,100.800
0.481,0.001,-0.089,-0.045,1.767,-0.043,0.056,0.178,0.320,-4.096,-100.800,100.800
0.483,0.001,-0.113,-0.046,1.767,-0.067,0.056,0.178,0.647,-4.095,-100.800,100.800
0.485,0.001,-0.137,-0.046,1.242,-0.053,0.056,-1.683,0.864,-4.093,-100.800,100.800
